학원명,학원주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
에프엠(FM)최강수학학원,서울특별시 동대문구 답십리로 224-1  2층3층4층 (답십리동),박애준,02-2243-4251,보습,중등수학3,25,1개월 0일,"2,016","270,000",0,0,0,0,0,0,0,"270,000",10
에프엠(FM)최강수학학원,서울특별시 동대문구 답십리로 224-1  2층3층4층 (답십리동),박애준,02-2243-4251,보습,고등수학(일반),15,1개월 0일,"1,764","320,000",0,0,0,0,0,0,0,"320,000",10
에프엠(FM)최강수학학원,서울특별시 동대문구 답십리로 224-1  2층3층4층 (답십리동),박애준,02-2243-4251,보습,고등수학(이과),15,1개월 0일,"2,058","400,000",0,0,0,0,0,0,0,"400,000",10
에프엠(FM)최강수학학원,서울특별시 동대문구 답십리로 224-1  2층3층4층 (답십리동),박애준,02-2243-4251,보습,초등수학(4),15,1개월 0일,"1,890","270,000",0,0,0,0,0,0,0,"270,000",10
에프엠(FM)최강수학학원,서울특별시 동대문구 답십리로 224-1  2층3층4층 (답십리동),박애준,02-2243-4251,보습,중등수학(4),25,1개월 0일,"2,268","320,000",0,0,0,0,0,0,0,"320,000",10
아발론랭콘신내학원,"서울특별시 중랑구 봉화산로 215  낙원빌딩4,5층 (신내동)",김종일정종승,02-3422-3333,종합(대),초등수학,15,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",20
아발론랭콘신내학원,"서울특별시 중랑구 봉화산로 215  낙원빌딩4,5층 (신내동)",김종일정종승,02-3422-3333,종합(대),중등수학,15,1개월 0일,"1,680","300,000",0,0,0,0,0,0,0,"300,000",20
아발론랭콘신내학원,"서울특별시 중랑구 봉화산로 215  낙원빌딩4,5층 (신내동)",김종일정종승,02-3422-3333,종합(대),고등수학,15,1개월 0일,"2,100","400,000",0,0,0,0,0,0,0,"400,000",20
세계제2보습학원,"서울특별시 중랑구 공릉로2길 31  2층,3층(일부) (묵동)",이의숙,02-975-2236,보습,"중등(영어,수학)",15,1개월 0일,"2,520","300,000",0,0,0,0,0,0,0,"300,000",7
더클래스(THE CLASS)학원,서울특별시 중랑구 동일로 814  2층일부 (중화동),임인숙,02-432-9409,보습,초등수학,9,1개월 0일,945,"150,000",0,0,0,0,0,0,0,"150,000",8
더클래스(THE CLASS)학원,서울특별시 중랑구 동일로 814  2층일부 (중화동),임인숙,02-432-9409,보습,초등영어+수학,9,1개월 0일,"2,520","30,000",0,0,0,0,0,0,0,"30,000",8
더클래스(THE CLASS)학원,서울특별시 중랑구 동일로 814  2층일부 (중화동),임인숙,02-432-9409,보습,중등수학,9,1개월 0일,945,"170,000",0,0,0,0,0,0,0,"170,000",8
더클래스(THE CLASS)학원,서울특별시 중랑구 동일로 814  2층일부 (중화동),임인숙,02-432-9409,보습,중등영어+수학,9,1개월 0일,"2,520","330,000",0,0,0,0,0,0,0,"330,000",8
면목베스트학원,서울특별시 중랑구 용마산로 307  (3층) (면목동),심창석,02-2209-0611,보습,초등수학단과,10,1개월 0일,945,"130,000",0,0,0,0,0,0,0,"130,000",3
종로엠학원,서울특별시 중랑구 면목로 456  5층 (면목동),유숙경,02-438-1999,보습,중등수학,15,1개월 0일,"1,512","220,000",0,0,0,0,0,0,0,"220,000",7
종로엠학원,서울특별시 중랑구 면목로 456  5층 (면목동),유숙경,02-438-1999,보습,고등수학,20,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",7
e해법수학건영2차점학원,"서울특별시 중랑구 봉화산로56길 153 , 219호 (신내동)",양재진,02-2207-0551,보습,초등수학,5,1개월 0일,"1,450","160,000",0,0,0,0,0,0,0,"160,000",2
e해법수학건영2차점학원,"서울특별시 중랑구 봉화산로56길 153 , 219호 (신내동)",양재진,02-2207-0551,보습,중등수학,5,1개월 0일,"1,500","180,000",0,0,0,0,0,0,0,"180,000",2
연세학원,"서울특별시 동대문구 사가정로 148 , 주상가동 412-2호  (전농동,전농 SK아파트)",박병룡,02-2215-4616,보습,초등수학,25,1개월 0일,"1,470","160,000",0,0,0,0,0,0,0,"160,000",1
연세학원,"서울특별시 동대문구 사가정로 148 , 주상가동 412-2호  (전농동,전농 SK아파트)",박병룡,02-2215-4616,보습,고등수학,24,1개월 0일,"1,890","250,000",0,0,0,0,0,0,0,"250,000",1
베스트보습학원,서울특별시 중랑구 용마산로116길 22  4층 (망우동),강은보,02-2207-4412,보습,초등(수학),15,1개월 0일,945,"130,000",0,0,0,0,0,0,0,"130,000",7
베스트보습학원,서울특별시 중랑구 용마산로116길 22  4층 (망우동),강은보,02-2207-4412,보습,중등 수학,5,1개월 0일,"1,512","250,000",0,0,0,0,0,0,0,"250,000",7
베스트보습학원,서울특별시 중랑구 용마산로116길 22  4층 (망우동),강은보,02-2207-4412,보습,고등 수학,5,1개월 0일,"1,701","300,000",0,0,0,0,0,0,0,"300,000",7
베스트보습학원,서울특별시 중랑구 용마산로116길 22  4층 (망우동),강은보,02-2207-4412,보습,"고등(영어, 수학)",15,1개월 0일,"2,268","380,000",0,0,0,0,0,0,0,"380,000",7
칸보습학원,서울특별시 중랑구 면목로 430  2층일부 (면목동),조효원,02-434-7214,보습,초등수학,18,1개월 0일,945,"110,000",0,0,0,0,0,0,0,"110,000",3
칸보습학원,서울특별시 중랑구 면목로 430  2층일부 (면목동),조효원,02-434-7214,보습,중등수학,18,1개월 0일,945,"150,000",0,0,0,0,0,0,0,"150,000",3
칸보습학원,서울특별시 중랑구 면목로 430  2층일부 (면목동),조효원,02-434-7214,보습,고등수학,18,1개월 0일,945,"170,000",0,0,0,0,0,0,0,"170,000",3
신서울(I.N)아이엔학원,"서울특별시 동대문구 무학로42길 45 , 3층 (제기동)",노지희,02-966-8292,보습,고등이과수학,20,1개월 0일,"2,016","330,000",0,0,0,0,0,0,0,"330,000",6
예인보습비욘드어학원,서울특별시 동대문구 한천로 97 2층3층(답십리동),임효은,02-2214-2154,종합(대),수학(초등),10,1개월 0일,"1,050","140,000",0,0,0,0,0,0,0,"140,000",8
예인보습비욘드어학원,서울특별시 동대문구 한천로 97 2층3층(답십리동),임효은,02-2214-2154,종합(대),수학(초등),10,1개월 0일,630,"95,000",0,0,0,0,0,0,0,"95,000",8
예인보습비욘드어학원,서울특별시 동대문구 한천로 97 2층3층(답십리동),임효은,02-2214-2154,종합(대),수학(초등),10,1개월 0일,"1,050","120,000",0,0,0,0,0,0,0,"120,000",8
예인보습비욘드어학원,서울특별시 동대문구 한천로 97 2층3층(답십리동),임효은,02-2214-2154,종합(대),수학(초등),10,1개월 0일,"1,260","170,000",0,0,0,0,0,0,0,"170,000",8
예인보습비욘드어학원,서울특별시 동대문구 한천로 97 2층3층(답십리동),임효은,02-2214-2154,종합(대),수학(중등),10,1개월 0일,"2,100","210,000",0,0,0,0,0,0,0,"210,000",8
예인보습비욘드어학원,서울특별시 동대문구 한천로 97 2층3층(답십리동),임효은,02-2214-2154,종합(대),수학(고등),10,1개월 0일,"2,268","300,000",0,0,0,0,0,0,0,"300,000",8
글로벌영재학원,"서울특별시 동대문구 답십리로72길 36 , 3층일부 (장안동)",김현수,02-2214-5121,보습,초등수학단과,10,1개월 0일,"1,260","180,000",0,0,0,0,0,0,0,"180,000",6
글로벌영재학원,"서울특별시 동대문구 답십리로72길 36 , 3층일부 (장안동)",김현수,02-2214-5121,보습,"초등(영어,수학)종합",10,1개월 0일,"2,520","350,000",0,0,0,0,0,0,0,"350,000",6
글로벌영재학원,"서울특별시 동대문구 답십리로72길 36 , 3층일부 (장안동)",김현수,02-2214-5121,보습,중등수학단과,10,1개월 0일,"1,260","190,000",0,0,0,0,0,0,0,"190,000",6
글로벌영재학원,"서울특별시 동대문구 답십리로72길 36 , 3층일부 (장안동)",김현수,02-2214-5121,보습,"중등(영어,수학)종합",10,1개월 0일,"2,520","370,000",0,0,0,0,0,0,0,"370,000",6
글로벌영재학원,"서울특별시 동대문구 답십리로72길 36 , 3층일부 (장안동)",김현수,02-2214-5121,보습,초등수학단과,10,1개월 0일,"1,050","150,000",0,0,0,0,0,0,0,"150,000",6
교일학원,"서울특별시 동대문구 약령시로 16 , 2층일부 (제기동)",최정숙,02-928-9030,보습,초등수학,15,1개월 0일,"1,155","180,000",0,0,0,0,0,0,0,"180,000",5
교일학원,"서울특별시 동대문구 약령시로 16 , 2층일부 (제기동)",최정숙,02-928-9030,보습,초등수학,15,1개월 0일,"1,008","160,000",0,0,0,0,0,0,0,"160,000",5
교일학원,"서울특별시 동대문구 약령시로 16 , 2층일부 (제기동)",최정숙,02-928-9030,보습,중등수학,10,1개월 0일,"1,008","180,000",0,0,0,0,0,0,0,"180,000",5
교일학원,"서울특별시 동대문구 약령시로 16 , 2층일부 (제기동)",최정숙,02-928-9030,보습,고등수학,10,1개월 0일,"1,008","200,000",0,0,0,0,0,0,0,"200,000",5
종로보습학원,"서울특별시 중랑구 용마산로 442 , 2층 (망우동,대상미술학원)",이석순임형창,02-491-9523,보습,초등수학,1,1개월 0일,945,"150,000",0,0,0,0,0,0,0,"150,000",4
대진보습학원,서울특별시 동대문구 한천로 440  2층 (이문동),박찬랑,02-962-5399,보습,초등단과(수학),7,1개월 0일,"1,134","150,000",0,0,0,0,0,0,0,"150,000",8
옥스포드학원,"서울특별시 동대문구 서울시립대로4길 5 , 2층 (전농동)",김광옥,02-2216-6755,보습,초등수학,15,1개월 0일,"1,050","145,000",0,0,0,0,0,0,0,"145,000",6
옥스포드학원,"서울특별시 동대문구 서울시립대로4길 5 , 2층 (전농동)",김광옥,02-2216-6755,보습,초등수학,15,1개월 0일,"1,050","120,000",0,0,0,0,0,0,0,"120,000",6
하이스트학원,"서울특별시 동대문구 전농로10길 20 , 상가3층 (답십리동, 답십리청솔우성아파트)",김재영,02-2243-8458,보습,초등수학,10,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",3
하이스트학원,"서울특별시 동대문구 전농로10길 20 , 상가3층 (답십리동, 답십리청솔우성아파트)",김재영,02-2243-8458,보습,초등수학,10,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",3
하이스트학원,"서울특별시 동대문구 전농로10길 20 , 상가3층 (답십리동, 답십리청솔우성아파트)",김재영,02-2243-8458,보습,초등수학,10,1개월 0일,"1,134","180,000",0,0,0,0,0,0,0,"180,000",3
하이스트학원,"서울특별시 동대문구 전농로10길 20 , 상가3층 (답십리동, 답십리청솔우성아파트)",김재영,02-2243-8458,보습,중등수학,10,1개월 0일,"1,890","302,000",0,0,0,0,0,0,0,"302,000",3
하이스트학원,"서울특별시 동대문구 전농로10길 20 , 상가3층 (답십리동, 답십리청솔우성아파트)",김재영,02-2243-8458,보습,중등수학,10,1개월 0일,"1,134","200,000",0,0,0,0,0,0,0,"200,000",3
한림원보습학원,서울특별시 동대문구 망우로 4  2층 (휘경동),정복실,02-960-3694,보습,초등수학,15,1개월 0일,"1,260","120,000",0,0,0,0,0,0,0,"120,000",6
한림원보습학원,서울특별시 동대문구 망우로 4  2층 (휘경동),정복실,02-960-3694,보습,중등수학,9,1개월 0일,"1,680","150,000",0,0,0,0,0,0,0,"150,000",6
한림원보습학원,서울특별시 동대문구 망우로 4  2층 (휘경동),정복실,02-960-3694,보습,고등수학1,9,1개월 0일,"1,890","250,000",0,0,0,0,0,0,0,"250,000",6
한림원보습학원,서울특별시 동대문구 망우로 4  2층 (휘경동),정복실,02-960-3694,보습,고등수학2,9,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",6
디딤돌보습학원,서울특별시 동대문구 이문로 82  (4층) (이문동),이종혁,02-957-0040,보습,고등 수학,10,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",4
디딤돌보습학원,서울특별시 동대문구 이문로 82  (4층) (이문동),이종혁,02-957-0040,보습,고등 수학심화,10,1개월 0일,"1,890","370,000",0,0,0,0,0,0,0,"370,000",4
디딤돌보습학원,서울특별시 동대문구 이문로 82  (4층) (이문동),이종혁,02-957-0040,보습,수학단과,7,1개월 0일,"1,008","160,000",0,0,0,0,0,0,0,"160,000",4
LS학원,"서울특별시 동대문구 한천로46가길 6  3,4층 (휘경동)",최영식,02-2213-1605,보습,초등수학,12,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",5
LS학원,"서울특별시 동대문구 한천로46가길 6  3,4층 (휘경동)",최영식,02-2213-1605,보습,중등수학,12,1개월 0일,"1,260","210,000",0,0,0,0,0,0,0,"210,000",5
LS학원,"서울특별시 동대문구 한천로46가길 6  3,4층 (휘경동)",최영식,02-2213-1605,보습,고등수학,12,1개월 0일,"1,176","230,000",0,0,0,0,0,0,0,"230,000",5
김상돈수학학원,"서울특별시 중랑구 망우로 505 , 2층 일부 (망우동,미래학원)",김명렬,02-2209-5525,보습,초등수학,5,1개월 0일,"1,134","150,000",0,0,0,0,0,0,0,"150,000",1
김상돈수학학원,"서울특별시 중랑구 망우로 505 , 2층 일부 (망우동,미래학원)",김명렬,02-2209-5525,보습,중등수학,5,1개월 0일,"1,512","200,000",0,0,0,0,0,0,0,"200,000",1
김상돈수학학원,"서울특별시 중랑구 망우로 505 , 2층 일부 (망우동,미래학원)",김명렬,02-2209-5525,보습,고등수학(인문계),5,1개월 0일,"1,512","220,000",0,0,0,0,0,0,0,"220,000",1
김상돈수학학원,"서울특별시 중랑구 망우로 505 , 2층 일부 (망우동,미래학원)",김명렬,02-2209-5525,보습,고등수학(자연계),5,1개월 0일,"1,512","270,000",0,0,0,0,0,0,0,"270,000",1
고려GnB아이음악학원,서울특별시 동대문구 전농로 35  2층 (답십리동),안미정,02-2216-1031,종합(대),초등(수학단과),15,1개월 0일,"1,260","150,000",0,0,0,0,0,0,0,"150,000",5
고려GnB아이음악학원,서울특별시 동대문구 전농로 35  2층 (답십리동),안미정,02-2216-1031,종합(대),중등(수학단과),14,1개월 0일,"1,260","160,000",0,0,0,0,0,0,0,"160,000",5
백년대계제3관선화학원,"서울특별시 중랑구 사가정로54길 42  2층,3층,4층 (면목동)",박화균,02-496-9955,보습,"중등단과(영어,수학)",12,1개월 0일,"1,092","200,000",0,0,0,0,0,0,0,"200,000",5
백년대계제3관선화학원,"서울특별시 중랑구 사가정로54길 42  2층,3층,4층 (면목동)",박화균,02-496-9955,보습,"고등단과(영어,수학)",12,1개월 0일,504,"100,000",0,0,0,0,0,0,0,"100,000",5
백년대계제3관선화학원,"서울특별시 중랑구 사가정로54길 42  2층,3층,4층 (면목동)",박화균,02-496-9955,보습,"고등단과(영어,수학)",12,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",5
은석영재캠프학원,서울특별시 중랑구 동일로157길 59  세원아파트 생활편의시설2층 (묵동),서종석,02-973-0828,보습,초등수학,6,1개월 0일,"1,008","130,000",0,0,0,0,0,0,0,"130,000",3
지인학원,서울특별시 동대문구 한천로 246  주공@유치원동3층 (휘경동),김효장,02-2216-6390,보습,초등단과(수학),10,1개월 0일,"1,512","180,000",0,0,0,0,0,0,0,"180,000",4
지인학원,서울특별시 동대문구 한천로 246  주공@유치원동3층 (휘경동),김효장,02-2216-6390,보습,중등단과(수학),10,1개월 0일,"1,512","200,000",0,0,0,0,0,0,0,"200,000",4
지인학원,서울특별시 동대문구 한천로 246  주공@유치원동3층 (휘경동),김효장,02-2216-6390,보습,고등단과(수학),10,1개월 0일,"1,512","220,000",0,0,0,0,0,0,0,"220,000",4
대영스카이학원,서울특별시 중랑구 동일로157길 65  주마빌딩2층 (묵동),이대연,02-6497-6498,보습,초등수학,12,1개월 0일,"1,155","110,000",0,0,0,0,0,0,0,"110,000",4
대영스카이학원,서울특별시 중랑구 동일로157길 65  주마빌딩2층 (묵동),이대연,02-6497-6498,보습,중등수학,12,1개월 0일,"1,155","120,000",0,0,0,0,0,0,0,"120,000",4
유니랭스학원,서울특별시 동대문구 천호대로77길 94  3층 (장안동),김운경,02-2215-0131,보습,초등수학,10,1개월 0일,"1,050","120,000",0,0,0,0,0,0,0,"120,000",4
유니랭스학원,서울특별시 동대문구 천호대로77길 94  3층 (장안동),김운경,02-2215-0131,보습,"초등(영어,수학)",10,1개월 0일,"2,310","200,000",0,0,0,0,0,0,0,"200,000",4
유니랭스학원,서울특별시 동대문구 천호대로77길 94  3층 (장안동),김운경,02-2215-0131,보습,중등수학,10,1개월 0일,"1,008","160,000",0,0,0,0,0,0,0,"160,000",4
유니랭스학원,서울특별시 동대문구 천호대로77길 94  3층 (장안동),김운경,02-2215-0131,보습,"중등(영어,수학)",10,1개월 0일,"2,310","280,000",0,0,0,0,0,0,0,"280,000",4
유니랭스학원,서울특별시 동대문구 천호대로77길 94  3층 (장안동),김운경,02-2215-0131,보습,고등수학,10,1개월 0일,"1,260","220,000",0,0,0,0,0,0,0,"220,000",4
종로학원하늘교육신내학원,"서울특별시 중랑구 봉화산로 190 , 1001,1002,1003,1004호 (신내동, 관상복합청사)",이은수,02-3421-1258,보습,수학(초등),10,1개월 0일,882,"140,000","10,000",0,0,0,0,0,"10,000","150,000",10
종로학원하늘교육신내학원,"서울특별시 중랑구 봉화산로 190 , 1001,1002,1003,1004호 (신내동, 관상복합청사)",이은수,02-3421-1258,보습,수학(중등Ⅰ),10,1개월 0일,882,"160,000","10,000",0,0,0,0,0,"10,000","170,000",10
종로학원하늘교육신내학원,"서울특별시 중랑구 봉화산로 190 , 1001,1002,1003,1004호 (신내동, 관상복합청사)",이은수,02-3421-1258,보습,수학(중등Ⅱ),10,1개월 0일,"1,764","320,000","10,000",0,0,0,0,0,"10,000","330,000",10
종로학원하늘교육신내학원,"서울특별시 중랑구 봉화산로 190 , 1001,1002,1003,1004호 (신내동, 관상복합청사)",이은수,02-3421-1258,보습,수학(고등Ⅰ),10,1개월 0일,"1,134","225,000","10,000",0,0,0,0,0,"10,000","235,000",10
